ranking,seccion_censal,SEED_score,latitud,longitud,nombre_provincia,f_of_m,density,dependence,rent,saturation,score_demanda,score_renta,saturation_norm
149,4804601008,0.5629641330844826,43.321933,-2.676389,Bizkaia,0.112112501181042,0.272,0.0168654553108343,49102.5,0.136981228155452,0.6603096665113699,0.41477015265249795,0.6661114806224459
150,4803801001,0.5596544236881914,43.312325,-2.811326,Bizkaia,0.123781197364643,15.82,0.0168654553108343,49109.5,0.136981228155452,0.6527563116859989,0.41499340334031254,0.6661114806224459
151,827002010,0.5586466659322289,41.247344,1.829581,Barcelona,0.139520770282798,3.183,0.0152175049933263,50110.5,0.138771432139735,0.625088620601027,0.44641199823741246,0.6586132491120118
152,2305004010,0.5562547118030023,37.782694,-3.787438,Jaén,0.146513466982069,0.141,0.0183908775864993,48435.5,0.116140821050067,0.635429220635042,0.39325349947994354,0.75340108483504
153,3001610024,0.5562153889021555,37.649793,-1.008448,Murcia,0.155864252892619,0.179,0.0151295435058341,47611.5,0.0791552677125789,0.6079720503691435,0.3659520559264565,0.9083142924363885
154,1700201001,0.5517180819543334,41.928278,2.772327,Girona,0.141903170333631,13.932,0.0152175049933263,49302.0,0.133910362817169,0.6253931083845777,0.42111280728414063,0.6789737351174472
155,3205401004,0.5495677544299054,42.340993,-7.864854,Ourense,0.0944410612547489,0.041,0.0172159167842947,48550.0,0.160657862756218,0.6794075983436662,0.3969824388549017,0.5669423975552994
156,3803201012,0.5483628895451538,28.403868,-16.321631,S.C. Tenerife,0.139970273727556,0.272,0.0147942146691309,46791.0,0.0835045842554537,0.6215569145940331,0.3378692178992775,0.8900972721208529
157,2416301002,0.5478783861121892,42.679423,-5.600921,León,0.130802863148217,10.917,0.0254873928881194,48693.0,0.17625953378451,0.6933148595857129,0.40161857503704196,0.5015951285586774
158,802001002,0.5465053058817778,41.311095,1.91882,Barcelona,0.134932283216349,22.827,0.0152175049933263,48818.0,0.138771432139735,0.6343385482911995,0.40565242945984065,0.6586132491120118
159,3102301002,0.5444541849139594,42.771529,-1.56502,Navarra,0.160113034004823,35.904,0.012836772546358,50660.5,0.153864699358696,0.5996326199732346,0.4632754827973366,0.5953954187137946
160,2814401003,0.5411786795536166,40.761998,-3.778346,Madrid,0.126364547958833,1.954,0.0166326211245886,48408.5,0.146826404230381,0.6455524723177191,0.3923719791740563,0.6248751689401373
161,702604006,0.5371975624562887,38.918908,1.406846,Baleares,0.152184850446152,0.755,0.0129811561387476,47435.5,0.0996332995240696,0.5995844288462203,0.36000799013559426,0.8225424894750129
162,2807918040,0.5355495537997571,40.380793,-3.602331,Madrid,0.139067741500449,0.466,0.0166326211245886,48415.5,0.146826404230381,0.6328400828755066,0.39260060291189625,0.6248751689401373
163,702001002,0.5337738015786005,39.64786,2.576411,Baleares,0.137320009456064,5.12,0.0129811561387476,46680.0,0.0996332995240696,0.6150997043534492,0.3339939029957414,0.8225424894750129
164,1913005005,0.532671360419938,40.637148,-3.185128,Guadalajara,0.155351182597502,0.273,0.0194690377749002,54845.5,0.273424428332404,0.6329445403772362,0.5841325342783817,0.0946220235921934
165,1715701001,0.532097418623088,41.869367,2.823777,Girona,0.129151628087882,5.918,0.0152175049933263,47444.5,0.133910362817169,0.6358359387878052,0.36031296475239655,0.6789737351174472
166,3002202001,0.5308140379674371,38.469109,-1.309743,Murcia,0.120049057900234,960.095,0.0151295435058341,20595.5,0.0791552677125789,0.8768153202266196,0.0,0.9083142924363885
167,830801001,0.5300595954464823,41.947764,1.79389,Barcelona,0.128950018518167,66.96,0.0152175049933263,47022.5,0.138771432139735,0.6509138121829684,0.34589098149336195,0.6586132491120118
168,806901001,0.5299553642815529,41.578558,1.830863,Barcelona,0.139398112429121,12.52,0.0152175049933263,47791.5,0.138771432139735,0.6274841999287109,0.3719887173670781,0.6586132491120118
169,2104101010,0.5298882867217586,37.258937,-6.948897,Huelva,0.111025530714321,0.044,0.0183908775864993,44506.0,0.0938511326860841,0.6699057546495627,0.2535413779730533,0.8467609729348933
170,3502606012,0.5298121538104372,27.99613,-15.38121,Las Palmas,0.105964123907792,1.701,0.0147942146691309,43880.5,0.067237572757075,0.6549649401753806,0.22835808722918874,0.9582313055989367
171,1716301002,0.5288072712767962,42.000898,2.747461,Girona,0.127324643849933,48.125,0.0152175049933263,46809.5,0.133910362817169,0.6479020246526896,0.3385132497886718,0.6789737351174472
172,4800301005,0.5278899352882982,43.228425,-2.737103,Bizkaia,0.128562257158453,0.695,0.0168654553108343,46995.5,0.136981228155452,0.6444208912826345,0.34495953029436444,0.6661114806224459
173,704003054,0.5276049694810834,39.609831,2.635925,Baleares,0.131096165019821,0.268,0.0129811561387476,46091.0,0.0996332995240696,0.6199674127957548,0.3130956507543543,0.8225424894750129
174,2007102005,0.5272559374022832,43.134252,-2.077007,Gipuzkoa,0.0985747800469099,0.051,0.0168654553108343,45042.0,0.113768470496135,0.6734167061111462,0.27429443977996953,0.7633376249351969
175,100801001,0.5268117054703062,42.924262,-2.613575,Álava,0.127300851904626,57.527,0.0168654553108343,47308.5,0.156333119324956,0.6595026758552578,0.3556925681213114,0.5850564939127708
176,2005901006,0.5253796574287346,43.033291,-2.401772,Gipuzkoa,0.142032338780445,0.117,0.0168654553108343,46203.0,0.113768470496135,0.6311848145000127,0.31711461790862344,0.7633376249351969
177,805101014,0.5239041386676173,41.617257,2.096629,Barcelona,0.15063083075147,0.449,0.0152175049933263,47805.5,0.138771432139735,0.613621250295764,0.37245647166930446,0.6586132491120118
178,2817601001,0.5238786632117346,40.451564,-4.022254,Madrid,0.126792539258803,7.093,0.0166326211245886,47089.0,0.146826404230381,0.6463892678891767,0.34818054330146136,0.6248751689401373
179,4618601013,0.5221373287370482,39.421204,-0.418829,Valencia,0.144895628471533,0.2,0.0183703963790628,45386.0,0.104018611386736,0.6369010121537471,0.2872641693481058,0.8041747035241312
180,3003007039,0.5217217166653705,37.996623,-1.190509,Murcia,0.173450110846656,0.814,0.0151295435058341,45697.0,0.0791552677125789,0.5910304799017195,0.2987771421103462,0.9083142924363885
181,2810401003,0.5216200127777384,40.533199,-3.536024,Madrid,0.146105501752835,19.468,0.0166326211245886,47443.0,0.146826404230381,0.6306308446735008,0.3602621433341063,0.6248751689401373
182,2906702006,0.520094656397934,36.715842,-4.411931,Málaga,0.103606830183688,0.128,0.0183908775864993,43703.5,0.0939119007303697,0.6771384456609066,0.22101597190113212,0.8465064472671537
183,4801702006,0.5196894384770563,43.412862,-2.756008,Bizkaia,0.111681867237164,32.108,0.0168654553108343,45659.0,0.136981228155452,0.6684898455251446,0.29738071474343586,0.6661114806224459
184,811101001,0.5196728916345941,41.885864,2.242528,Barcelona,0.128335061081887,11.041,0.0152175049933263,46697.0,0.138771432139735,0.6378787514792406,0.3345886652553351,0.6586132491120118
185,815401001,0.5196661153112664,41.360253,1.66649,Barcelona,0.130717019678075,6.105,0.0152175049933263,46810.0,0.138771432139735,0.6343597076406118,0.33853064876547334,0.6586132491120118
186,2816901001,0.5192795458366347,40.797235,-3.622334,Madrid,0.138891524056709,10.223,0.0166326211245886,47114.5,0.146826404230381,0.6353901259114637,0.3490567845886387,0.6248751689401373
187,4808501007,0.5186517412789167,43.373082,-2.97717,Bizkaia,0.164322828064314,4.653,0.0168654553108343,47432.0,0.136981228155452,0.6106206124191207,0.3598893589923637,0.6661114806224459
188,2800503013,0.5181079749350218,40.485769,-3.411375,Madrid,0.183178549700459,7.395,0.0166326211245886,48499.5,0.146826404230381,0.5916463049557853,0.3953396559097447,0.6248751689401373
189,703301002,0.5171668491677922,39.568968,3.211511,Baleares,0.13365044028102,0.117,0.0129811561387476,45455.0,0.0996332995240696,0.6174474185930802,0.2898353434491356,0.8225424894750129
190,2001301004,0.516930524166592,43.01867,-2.485514,Gipuzkoa,0.160442711039823,25.244,0.0168654553108343,45984.0,0.113768470496135,0.6194127625451817,0.30923534320245166,0.7633376249351969
191,3603802002,0.515768895636505,42.429634,-8.643464,Pontevedra,0.10505307380639,0.073,0.0172159167842947,43048.5,0.0771163926186544,0.6690987568888862,0.1928658584807319,0.9168540776280893
192,3109101001,0.5155870126012899,42.897605,-2.023451,Navarra,0.107161665679735,41.811,0.012836772546358,46611.0,0.153864699358696,0.6525502764347696,0.33157518849643586,0.5953954187137946
193,4806101001,0.5142759554390098,43.395771,-2.867776,Bizkaia,0.123289957453878,16.076,0.0168654553108343,45756.0,0.136981228155452,0.653296290775685,0.3009397562414618,0.6661114806224459
194,4103904004,0.5142701674856379,37.51299,-5.107039,Sevilla,0.11946063864332,849.674,0.0183908775864993,18961.0,0.0997773864504768,0.8688429329350635,0.0,0.8219389844323957
195,3727401004,0.5138523484980173,40.967957,-5.665334,Salamanca,0.0860569303728264,0.057,0.0254873928881194,46916.5,0.221866505587436,0.7341677171119095,0.3422279549455074,0.3105712921297006
196,1709001001,0.5135151434308526,41.922597,2.869223,Girona,0.126815672237829,14.84,0.0152175049933263,45973.5,0.133910362817169,0.6402820363714511,0.30885541699020636,0.6789737351174472
197,2300504001,0.5133380036645894,38.230274,-4.05145,Jaén,0.118698991818622,931.849,0.0183908775864993,18783.5,0.116140821050067,0.8896174243096298,0.0,0.75340108483504
198,809603009,0.5133238936437413,41.603983,2.296315,Barcelona,0.135923115363473,0.117,0.0152175049933263,46566.5,0.138771432139735,0.6278386575985444,0.3300112758939865,0.6586132491120118
199,2814802018,0.5132048679002288,40.442708,-3.458532,Madrid,0.156330775113843,0.385,0.0166326211245886,47307.0,0.146826404230381,0.6160377925402871,0.35564146479019754,0.6248751689401373
200,1303402004,0.513002032183753,38.979964,-3.937401,Ciudad Real,0.133156928821413,0.28,0.0194690377749002,47820.0,0.1857279578897,0.654522756696734,0.3729406662267403,0.4619368345301763
201,2806503034,0.5127502606329277,40.281285,-3.752828,Madrid,0.174090615498757,0.581,0.0166326211245886,47848.0,0.146826404230381,0.5988200551655408,0.37387490116853456,0.6248751689401373
202,800901002,0.512750025114628,41.546943,2.407335,Barcelona,0.112943850170185,0.391,0.0152175049933263,45822.5,0.138771432139735,0.6502451295916918,0.30336932357891216,0.6586132491120118
203,4803601007,0.5123136876074219,43.224557,-2.850625,Bizkaia,0.140624539794085,4.428,0.0168654553108343,46233.0,0.136981228155452,0.6336044396943539,0.31818741912898946,0.6661114806224459
204,818501001,0.5119176395848812,41.652892,1.581446,Barcelona,0.136667791667519,38.856,0.0152175049933263,46191.0,0.138771432139735,0.6365591721998726,0.31668506182034195,0.6586132491120118
205,3002401007,0.5106573550994793,37.673144,-1.697198,Murcia,0.121529904243915,0.048,0.0151295435058341,43549.5,0.0791552677125789,0.6413188160514214,0.21454186002720343,0.9083142924363885
206,1507001001,0.5103743480230338,43.451422,-7.863219,A Coruña,0.137962785002608,0.51,0.0172159167842947,43556.5,0.0768524155905192,0.6372115779714044,0.21483794240533483,0.9179597398251194
207,2008101001,0.509779750427575,43.300675,-2.256299,Gipuzkoa,0.121215363062944,0.393,0.0168654553108343,44550.0,0.113768470496135,0.6514896687229341,0.2552718894049376,0.7633376249351969
208,801502004,0.5077312150786597,41.452953,2.248405,Barcelona,0.110057394173963,0.085,0.0152175049933263,45399.0,0.138771432139735,0.6529766434026285,0.2877493454516878,0.6586132491120118
209,818801001,0.5077225665005969,42.029006,1.944329,Barcelona,0.148191367584102,45.003,0.0152175049933263,46203.0,0.138771432139735,0.6268549599341016,0.31711461790862344,0.6586132491120118
210,827501001,0.5045078500449502,41.95609,2.345036,Barcelona,0.141077083188884,19.095,0.0152175049933263,45961.0,0.138771432139735,0.6274549281282199,0.30840286255112365,0.6586132491120118
211,2002902001,0.5036813482251726,43.261415,-2.316788,Gipuzkoa,0.125755980212779,46.302,0.0168654553108343,43979.0,0.113768470496135,0.6582679235496677,0.23240034721885672,0.7633376249351969
212,2804601004,0.5033150053665034,40.679148,-4.041944,Madrid,0.131069039316214,6.614,0.0166326211245886,45773.5,0.146826404230381,0.6421150189382075,0.30157992875822354,0.6248751689401373
213,2809201020,0.5031368843608183,40.310445,-3.931529,Madrid,0.148666314027196,0.381,0.0166326211245886,46342.5,0.146826404230381,0.6234879495649808,0.32209007928889094,0.6248751689401373
214,101801001,0.5009269795365583,42.968767,-2.730725,Álava,0.125846612595868,101.969,0.0168654553108343,45118.5,0.156333119324956,0.6717512785768807,0.27720107522511606,0.5850564939127708
215,3412005001,0.5000157227973496,42.004556,-4.529257,Palencia,0.109479008258723,0.181,0.0254873928881194,50216.5,0.296015451749052,0.7114277887876549,0.4496830446072624,1.1102230246251565e-16
216,1704001001,0.4990445417231472,42.056242,2.724532,Girona,0.128794186223894,44.917,0.0152175049933263,44841.0,0.133910362817169,0.6456912830377733,0.2665935102213304,0.6789737351174472
217,100301001,0.4988842743583336,43.045896,-2.59325,Álava,0.115144800100504,73.455,0.0168654553108343,44883.0,0.156333119324956,0.6752035855763637,0.2682104669051357,0.5850564939127708
218,703203006,0.49801849702636386,39.873534,4.251435,Baleares,0.131345653016433,3.267,0.0129811561387476,44131.0,0.0996332995240696,0.6204560170556855,0.23857978982513348,0.8225424894750129
219,3907301004,0.4978008547258195,43.458303,-3.8855,Cantabria,0.124752515393212,2.367,0.0171546277461177,45785.5,0.161645705371941,0.650161559266766,0.30201856776676866,0.5628048396604484
220,5008901001,0.49667303937867935,41.581586,-0.95086,Zaragoza,0.187264753305117,0.459,0.0193076626697158,48577.5,0.189297589050083,0.6010553183175968,0.39787579911101567,0.4469855099423634
221,2390401002,0.49478656472263777,38.144429,-2.640814,Jaén,0.0984442361152867,681.984,0.0183908775864993,17069.5,0.116140821050067,0.8483920044386262,0.0,0.75340108483504
222,4806401001,0.4944150844554234,43.366897,-2.789632,Bizkaia,0.119453048222994,12.541,0.0168654553108343,44367.5,0.136981228155452,0.6561645818590541,0.24806075131370547,0.6661114806224459
223,1707001001,0.49422281021066106,42.014663,3.108766,Girona,0.134307563281499,9.429,0.0152175049933263,44937.5,0.133910362817169,0.631679483731784,0.270302455659353,0.6789737351174472
224,706301001,0.4935673011630306,39.703919,2.619974,Baleares,0.118911254588781,43.133,0.0129811561387476,43278.0,0.0996332995240696,0.6422635460158002,0.20291833008667146,0.8225424894750129
225,3125002001,0.4933734438171816,43.287648,-1.668658,Navarra,0.139718924892428,34.765,0.012836772546358,46104.5,0.153864699358696,0.6191814042619,0.31358124773064355,0.5953954187137946
226,1301501001,0.49332378906567775,38.638356,-4.528263,Ciudad Real,0.0942331127722034,1025.447,0.0194690377749002,26858.0,0.1857279578897,0.9422961419692251,0.0,0.4619368345301763
227,704005015,0.4928587323433689,39.561191,2.669365,Baleares,0.125632925672041,0.237,0.0129811561387476,43685.5,0.0996332995240696,0.6252710332868127,0.22026348485762823,0.8225424894750129
228,704004083,0.4919454082014752,39.541724,2.776161,Baleares,0.134930092677651,6.695,0.0129811561387476,43832.5,0.0996332995240696,0.6178070821150349,0.22637711957114384,0.8225424894750129
229,1403602002,0.4900859814445446,37.979915,-5.353755,Córdoba,0.12965249302781,756.015,0.0183908775864993,19900.5,0.114819108047099,0.8361009415047463,0.0,0.7589370517827252
230,3002801006,0.4899487280290025,38.13959,-2.124042,Murcia,0.0961958549323325,492.489,0.0151295435058341,19772.5,0.0791552677125789,0.7860035203634317,0.0,0.9083142924363885
231,820801002,0.4879542054596805,41.499093,1.869547,Barcelona,0.127033876619113,0.634,0.0152175049933263,44587.0,0.138771432139735,0.6366065208147443,0.2567232093156093,0.6586132491120118
232,2006701018,0.48707805818412764,43.259905,-1.88738,Gipuzkoa,0.125026817248018,29.35,0.0168654553108343,43091.0,0.113768470496135,0.6548439393680786,0.19474410432053185,0.7633376249351969
233,106301001,0.4867678065961656,42.98428,-2.835746,Álava,0.122081176819049,122.355,0.0168654553108343,43971.5,0.156333119324956,0.6803819609888814,0.23209362516063348,0.5850564939127708
234,2003201007,0.48632159739950287,43.213365,-2.414209,Gipuzkoa,0.121793630368326,0.102,0.0168654553108343,43150.0,0.113768470496135,0.6508565516108882,0.19733876358580907,0.7633376249351969
235,4618402006,0.4854018713257618,38.827786,-0.674046,Valencia,0.141290381968665,36.784,0.0183703963790628,42794.0,0.104018611386736,0.6493249927309805,0.18144854767050217,0.8041747035241312
236,4803201005,0.48531326144099834,43.129007,-2.544613,Bizkaia,0.112395817886748,21.257,0.0168654553108343,43565.0,0.136981228155452,0.6651503220312966,0.21519723608386987,0.6661114806224459
237,822501001,0.48297593469682965,42.034624,2.070296,Barcelona,0.135408958913737,14.591,0.0152175049933263,44406.5,0.138771432139735,0.631867225516912,0.24960923961854373,0.6586132491120118
238,4707601016,0.4829124184600289,41.563879,-4.723549,Valladolid,0.184536672859307,4.257,0.0254873928881194,46827.0,0.201295635753252,0.6394529604566205,0.3391219861920632,0.39673194518482924
239,830701009,0.4826060645306804,41.214237,1.70085,Barcelona,0.126123239572812,1.036,0.0152175049933263,44222.0,0.138771432139735,0.6375898181516872,0.2422466474890483,0.6586132491120118
240,2804401004,0.48087878875392803,40.523175,-4.015284,Madrid,0.148137335224702,15.438,0.0166326211245886,44715.5,0.146826404230381,0.6276730611090369,0.261736589784602,0.6248751689401373
241,102101001,0.4802299596355131,42.864536,-2.547138,Álava,0.145058519606321,31.342,0.0168654553108343,44821.5,0.156333119324956,0.6358554338850841,0.26584135075077414,0.5850564939127708
242,4103805009,0.4798585999349152,37.330578,-5.931995,Sevilla,0.136037882542226,0.492,0.0183908775864993,42439.5,0.0997773864504768,0.645698805620862,0.16500822435166984,0.8219389844323957
243,3105801001,0.47862726007126477,42.990108,-1.338252,Navarra,0.119991920777083,19.232,0.012836772546358,44655.5,0.153864699358696,0.6345724329648822,0.25940088107499637,0.5953954187137946
244,2816001003,0.47659981010303143,40.488048,-4.081149,Madrid,0.133413426807317,50.038,0.0166326211245886,43810.0,0.146826404230381,0.6504225383256904,0.22544598128862525,0.6248751689401373
245,890201002,0.4755933142433966,41.557601,2.316052,Barcelona,0.136091369113579,4.433,0.0152175049933263,44035.0,0.138771432139735,0.6287273161263524,0.23468508654934064,0.6586132491120118
246,2900701018,0.475479066045875,36.672131,-4.542755,Málaga,0.14379672857278,2.131,0.0183908775864993,42187.5,0.0939119007303697,0.6385554993167671,0.1528828106581417,0.8465064472671537
247,4100404018,0.4752863404749156,37.320982,-5.852825,Sevilla,0.130880768033095,0.694,0.0183908775864993,42086.0,0.0997773864504768,0.6507616265757303,0.1478819021274438,0.8219389844323957
248,2813101007,0.47519381085185564,40.627723,-4.121181,Madrid,0.148777990092071,6.707,0.0166326211245886,44432.0,0.146826404230381,0.6249216436131402,0.2506194897123048,0.6248751689401373
249,810801002,0.4745911210643349,41.597476,2.23219,Barcelona,0.12275756945589,2.122,0.0152175049933263,43637.0,0.138771432139735,0.6411265737250956,0.21823043880310017,0.6586132491120118
250,3002402014,0.4740242866983789,37.70483,-1.917735,Murcia,0.108571695666129,396.687,0.0151295435058341,18121.5,0.0791552677125789,0.7506158729620459,0.0,0.9083142924363885
251,4103304001,0.473813903831363,37.851699,-5.595013,Sevilla,0.119319566734222,480.351,0.0183908775864993,17201.5,0.0997773864504768,0.7789401248144525,0.0,0.8219389844323957
252,2000101001,0.473558603480448,43.038095,-2.105492,Gipuzkoa,0.132241997446045,11.47,0.0168654553108343,42626.0,0.113768470496135,0.6434704870950276,0.173740601368515,0.7633376249351969
253,1402602001,0.4732571094777655,38.132756,-5.076437,Córdoba,0.0880158943183161,436.589,0.0183908775864993,22115.0,0.114819108047099,0.7987034482452372,0.0,0.7589370517827252
254,1802303002,0.4729614324429831,37.41351,-2.773387,Granada,0.12567499271453,538.617,0.0183908775864993,23080.0,0.106883266473369,0.7869666866604845,0.0,0.7921761563051004
255,1401601002,0.47281894616628367,38.27673,-4.367412,Córdoba,0.107758809524946,511.322,0.0183908775864993,17916.5,0.114819108047099,0.7977297519974997,0.0,0.7589370517827252
256,2811302013,0.472784834545563,40.247672,-3.655326,Madrid,0.135916612464397,11.477,0.0166326211245886,43901.5,0.146826404230381,0.6385879570903933,0.22922244628466348,0.6248751689401373
257,1100101001,0.47265775815003264,36.443798,-5.693943,Cádiz,0.125289789740233,479.09,0.0183908775864993,15313.5,0.0972402363452947,0.7728286456780461,0.0,0.8325657839660796
258,1102306001,0.4724512590299661,36.396884,-5.867496,Cádiz,0.127509231172539,486.058,0.0183908775864993,17494.5,0.0972402363452947,0.7723697587445647,0.0,0.8325657839660796
259,4604401001,0.472399488912525,39.018476,-1.074359,Valencia,0.106974747373928,442.994,0.0183703963790628,20955.5,0.104018611386736,0.7817184075197895,0.0,0.8041747035241312
260,701001002,0.4722502526878764,39.66203,2.667531,Baleares,0.124647685562291,1.489,0.0129811561387476,42488.5,0.0996332995240696,0.6265340849344504,0.16732135261530443,0.8225424894750129
261,4621304001,0.4722080045524961,39.368656,-1.157367,Valencia,0.0924505743832419,383.332,0.0183703963790628,18865.5,0.104018611386736,0.7812928867197254,0.0,0.8041747035241312
262,2000401001,0.4717235481360418,43.131353,-2.139441,Gipuzkoa,0.148627927807381,12.708,0.0168654553108343,42911.0,0.113768470496135,0.6278424557980177,0.1867344982166358,0.7633376249351969
263,806801003,0.47168860064623563,41.399722,1.906882,Barcelona,0.145226467169703,9.578,0.0152175049933263,44006.0,0.138771432139735,0.6211008170894012,0.2335031139730081,0.6586132491120118
264,823901001,0.4716130202273322,41.726188,2.185199,Barcelona,0.146160110464158,25.672,0.0152175049933263,43918.5,0.138771432139735,0.6241168342560807,0.2299211436132353,0.6586132491120118
265,3001501027,0.47144423529505547,37.995316,-2.126653,Murcia,0.111974812080696,386.74,0.0151295435058341,22603.5,0.0791552677125789,0.7448824253991049,0.0,0.9083142924363885
266,600604001,0.470840850726265,39.215862,-6.951258,Badajoz,0.102484145878431,722.974,0.0197517510601689,16863.5,0.164091137784806,0.8621256023671086,0.0,0.5525621977404411
267,1102009002,0.46828607444068104,36.776693,-6.111595,Cádiz,0.125301594299789,439.289,0.0183908775864993,18170.0,0.0972402363452947,0.7631137929905981,0.0,0.8325657839660796
268,1407302001,0.46827024527758393,38.011491,-5.008303,Córdoba,0.104043440809686,455.045,0.0183908775864993,17930.0,0.114819108047099,0.7876215278003893,0.0,0.7589370517827252
269,1701502001,0.4681224120738142,42.11109,2.75984,Girona,0.116129179964027,0.944,0.0152175049933263,42928.0,0.133910362817169,0.6472832786259785,0.1874971910612672,0.6789737351174472
270,1702301007,0.46786619300824445,41.682496,2.805952,Girona,0.116084703561916,1.867,0.0152175049933263,42907.0,0.133910362817169,0.6475515420096846,0.18655484709067327,0.6789737351174472
271,801908055,0.46671101993018965,41.438037,2.172616,Barcelona,0.112023334314317,0.035,0.0152175049933263,42925.0,0.138771432139735,0.6510532324161113,0.18736269494034438,0.6586132491120118
272,4109505004,0.4647975643180684,37.042994,-5.793403,Sevilla,0.136691487483299,467.439,0.0183908775864993,19872.0,0.0997773864504768,0.758903814784909,0.0,0.8219389844323957
273,1702601001,0.464615826489508,42.2178,2.930942,Girona,0.139328433269134,9.536,0.0152175049933263,43251.0,0.133910362817169,0.6268244485032727,0.20174691098854558,0.6789737351174472
274,2107901001,0.46432467455123827,37.823095,-6.360784,Huelva,0.114609145356601,341.135,0.0183908775864993,18234.5,0.0938511326860841,0.7495789524688983,0.0,0.8467609729348933
275,3002901015,0.46407634148714105,38.024282,-1.585292,Murcia,0.136936095080809,419.117,0.0151295435058341,20615.0,0.0791552677125789,0.7285093280481839,0.0,0.9083142924363885
276,2004301001,0.4634091520320505,42.98727,-2.232937,Gipuzkoa,0.12086639470112,29.49,0.0168654553108343,41754.0,0.113768470496135,0.658922694365657,0.13098323956806338,0.7633376249351969
277,2806601005,0.4628226226282332,40.218847,-3.827043,Madrid,0.146149459689425,7.842,0.0166326211245886,43596.0,0.146826404230381,0.6277537227277872,0.21650543014927093,0.6248751689401373
278,819001001,0.46239600908553163,42.229042,1.735407,Barcelona,0.129956480059057,67.345,0.0152175049933263,42712.5,0.138771432139735,0.650029225965774,0.17772717508532884,0.6586132491120118
279,4516805010,0.46207096889131594,39.846867,-4.09145,Toledo,0.126585272805288,56.737,0.0194690377749002,46900.5,0.261321026824344,0.6746755651103741,0.34167358720878854,0.14531686472088123
280,2705001002,0.4618618663630307,42.4914,-7.191828,Lugo,0.0740564316040653,310.843,0.0172159167842947,17025.5,0.115977183068557,0.7749975433428613,0.0,0.7540864790582874
281,4102406003,0.4611340105165026,37.395914,-5.603938,Sevilla,0.143350487932381,460.599,0.0183908775864993,20175.0,0.0997773864504768,0.7507625841147628,0.0,0.8219389844323957
282,808701001,0.4610609999925261,41.694197,2.114541,Barcelona,0.139749061145134,16.258,0.0152175049933263,43190.5,0.138771432139735,0.6280543336886857,0.19911140616453937,0.6586132491120118
283,3112801001,0.4603784144921744,42.904173,-0.85471,Navarra,0.0935737339178177,147.381,0.012836772546358,42123.5,0.153864699358696,0.6914976902266319,0.14973785270780213,0.5953954187137946
284,314007001,0.46031059824356996,38.634015,-0.913915,Alicante,0.133575023608462,342.541,0.0183703963790628,21990.5,0.0871968479840869,0.7313683393360583,0.0,0.8746323036156249
285,2100803001,0.4602315192924108,37.961064,-7.03852,Huelva,0.108026560106553,277.577,0.0183908775864993,16239.0,0.0938511326860841,0.7404830518937261,0.0,0.8467609729348933
286,2204701001,0.46019815860725455,42.189058,-0.457011,Huesca,0.138531394614319,4.657,0.0193076626697158,44678.0,0.194416186277834,0.649455717567459,0.2602778240966491,0.4255463737549222
287,1814601001,0.45982240041404654,37.719147,-2.398291,Granada,0.102066515261666,324.713,0.0183908775864993,16635.0,0.106883266473369,0.7577688377072922,0.0,0.7921761563051004
288,3601802001,0.4597840391844137,42.538017,-8.304935,Pontevedra,0.0767295808371879,80.018,0.0172159167842947,19884.5,0.0771163926186544,0.7161242834226674,0.0,0.9168540776280893
289,2105801001,0.459334314582579,37.635508,-7.301953,Huelva,0.124883324424908,336.617,0.0183908775864993,16992.0,0.0938511326860841,0.7384892636496555,0.0,0.8467609729348933
290,409802001,0.4593259081833591,37.788708,-2.105868,Almería,0.110548254093371,441.458,0.0183908775864993,16993.0,0.122153562527739,0.7779852922823286,0.0,0.7282168443754081
291,4106505001,0.45908790939887534,37.114265,-5.426946,Sevilla,0.139198441413291,425.392,0.0183908775864993,21943.0,0.0997773864504768,0.7462156927422576,0.0,0.8219389844323957
292,3004301008,0.4588569288337633,38.606454,-1.150942,Murcia,0.134415821887399,361.492,0.0151295435058341,25425.0,0.0791552677125789,0.7169106332628999,0.0,0.9083142924363885
293,4107901003,0.4587778463033829,37.104974,-6.144841,Sevilla,0.126698505333084,372.721,0.0183908775864993,21269.0,0.0997773864504768,0.7455266636411636,0.0,0.8219389844323957
294,202902001,0.45851729486648346,38.881563,-1.61985,Albacete,0.118144140985938,549.15,0.0194690377749002,23551.0,0.141307777251932,0.8029307148340475,0.0,0.6479898212744137
295,1500301001,0.4584293320347636,43.222762,-8.012752,A Coruña,0.0903771167402353,120.579,0.0172159167842947,27401.5,0.0768524155905192,0.7127452690244349,0.0,0.9179597398251194
296,4106001002,0.45819441877327516,37.332095,-5.364287,Sevilla,0.126046726363197,364.804,0.0183908775864993,20197.0,0.0997773864504768,0.7442301580187018,0.0,0.8219389844323957
297,2102301001,0.45774144825082974,37.708181,-7.014838,Huelva,0.115976476372092,286.581,0.0183908775864993,19823.0,0.0938511326860841,0.7349495606902128,0.0,0.8467609729348933
298,1506103001,0.45741292022022245,43.612802,-7.841064,A Coruña,0.0861674769055727,94.528,0.0172159167842947,18712.5,0.0768524155905192,0.7104865761032323,0.0,0.9179597398251194
299,4625401001,0.45725209488376556,39.455329,-1.391564,Valencia,0.0988388043938839,272.482,0.0183703963790628,16650.0,0.104018611386736,0.7480575319003241,0.0,0.8041747035241312
